Tarposition(deg)	position(deg)	Current(A)
0.00000000 364.26278687 0.19940098
0.00000000 364.26278687 0.19957408
0.00000000 364.26278687 0.19930360
0.00000000 364.26278687 0.19908941
0.00000000 364.26278687 0.19903888
0.00000000 364.26278687 0.19938026
0.00000000 364.26278687 0.19964410
0.00000000 364.26278687 0.19969198
0.00000000 364.26278687 0.19979306
0.00000000 364.31777954 0.19952358
0.00000000 364.31777954 0.19951095
0.00000000 364.31777954 0.19962910
0.00000000 364.31777954 0.19967811
0.00000000 364.31777954 0.19985543
0.00000000 364.31777954 0.19955137
0.00000000 364.31777954 0.19959036
0.00000000 364.31777954 0.19943938
0.00000000 364.31777954 0.19942996
0.00000000 364.31777954 0.19959979
0.00000000 364.31777954 0.19957107
0.00000000 364.31777954 0.19918889
0.00000000 364.31777954 0.19909999
0.00000000 364.31777954 0.19901179
0.00000000 364.31777954 0.19902621
0.00000000 364.31777954 0.19898164
0.00000000 364.31777954 0.19910628
0.00000000 364.31777954 0.19899587
0.00000000 364.31777954 0.19878295
0.00000000 364.31777954 0.19877361
0.00000000 364.31777954 0.19910659
0.00000000 364.31777954 0.19901368
0.00000000 364.31777954 0.19880211
0.00000000 364.31777954 0.19853893
0.00000000 364.31777954 0.19853200
0.00000000 364.31777954 0.19832741
0.00000000 364.31777954 0.19860281
0.00000000 364.31777954 0.19868264
